vessel_class,gap_hours,iuu_caught,spherical_distances,eez_check,Ocean List New whose false were in OG
tuna_purse_seines,174.9333333,0,995.6784252,0,atlantic
tuna_purse_seines,14.11666667,0,30.82751536,0,pacific
tuna_purse_seines,139.2166667,0,647.2253128,1,pacific
tuna_purse_seines,15.78333333,0,211.1844235,1,atlantic
tuna_purse_seines,30.01666667,0,654.4102318,0,pacific
tuna_purse_seines,12.63333333,0,268.1628014,1,pacific
tuna_purse_seines,147.05,0,2216.040536,1,pacific
tuna_purse_seines,59.61666667,0,1303.467066,1,pacific
tuna_purse_seines,35.86666667,0,643.0248867,1,pacific
tuna_purse_seines,14.6,0,111.4628757,1,pacific
tuna_purse_seines,1454.5,0,777.2846819,1,pacific
tuna_purse_seines,148.4333333,0,1344.17331,1,pacific
tuna_purse_seines,15.78333333,0,319.5883924,1,pacific
tuna_purse_seines,47.83333333,0,77.87168577,1,atlantic
tuna_purse_seines,120.5166667,0,91.7574567,1,pacific
tuna_purse_seines,337.65,0,1846.691193,1,pacific
tuna_purse_seines,86.4,0,1177.937839,0,atlantic
tuna_purse_seines,301.6666667,0,408.9369942,1,pacific
tuna_purse_seines,226.6,0,1208.89603,0,atlantic
tuna_purse_seines,492.5166667,0,1096.667005,1,indian
tuna_purse_seines,15.33333333,0,130.8384129,1,pacific
tuna_purse_seines,151.3666667,1,1525.038289,0,atlantic
tuna_purse_seines,39.43333333,0,238.1954491,1,pacific
tuna_purse_seines,16.9,0,288.1281797,1,pacific
tuna_purse_seines,145.9166667,0,1684.520468,1,pacific
tuna_purse_seines,19.7,0,417.8328482,1,atlantic
tuna_purse_seines,589.0333333,1,2681.648624,1,atlantic
tuna_purse_seines,62.51666667,0,493.4638061,1,pacific
tuna_purse_seines,287.1,0,387.225779,1,pacific
tuna_purse_seines,17.48333333,0,29.37132717,0,pacific
tuna_purse_seines,181.9833333,0,160.4714602,1,atlantic
tuna_purse_seines,16.88333333,0,8.464158203,1,pacific
tuna_purse_seines,12.88333333,0,221.1844169,0,atlantic
tuna_purse_seines,70.58333333,0,1705.016058,0,pacific
tuna_purse_seines,1100.35,0,3130.948781,0,pacific
tuna_purse_seines,15.71666667,0,379.6082077,0,pacific
tuna_purse_seines,19.76666667,0,384.3036475,0,atlantic
tuna_purse_seines,23.7,0,135.5634271,0,pacific
tuna_purse_seines,524.5833333,0,745.892809,0,atlantic
tuna_purse_seines,360.7333333,1,179.2364209,0,atlantic
tuna_purse_seines,30.53333333,0,201.2031717,1,pacific
tuna_purse_seines,69.33333333,1,798.8134337,0,atlantic
tuna_purse_seines,58.88333333,0,1129.343508,1,indian
tuna_purse_seines,12.3,0,27.86317728,0,pacific
tuna_purse_seines,43.11666667,0,123.1410622,1,pacific
tuna_purse_seines,12.36666667,0,81.30940753,1,pacific
tuna_purse_seines,214.3166667,0,1183.852767,1,pacific
tuna_purse_seines,73.23333333,0,391.4034825,1,pacific
tuna_purse_seines,66.68333333,0,328.4119393,1,pacific
tuna_purse_seines,97.71666667,0,1064.698999,1,pacific
tuna_purse_seines,22.08333333,0,255.3414785,1,pacific
tuna_purse_seines,195.1166667,0,913.9327138,1,pacific
tuna_purse_seines,1357.316667,0,93.51550015,1,pacific
tuna_purse_seines,84.38333333,0,780.0843367,0,pacific
tuna_purse_seines,730.0333333,0,577.9784556,1,pacific
tuna_purse_seines,839.3666667,0,1427.827506,0,pacific
tuna_purse_seines,61.11666667,0,587.0561077,1,pacific
tuna_purse_seines,13.76666667,0,17.14890694,1,pacific
tuna_purse_seines,122.9,0,805.9998026,1,pacific
tuna_purse_seines,52.1,0,1079.853233,0,atlantic
tuna_purse_seines,229.7333333,0,1578.35028,1,pacific
tuna_purse_seines,21.9,0,35.49062372,1,pacific
tuna_purse_seines,127.8333333,0,339.1645338,1,pacific
tuna_purse_seines,432.3166667,0,4856.104147,0,pacific
tuna_purse_seines,14.2,0,268.1657107,1,pacific
tuna_purse_seines,32.08333333,0,47.46614043,0,pacific
tuna_purse_seines,51.03333333,0,430.9851496,1,pacific
tuna_purse_seines,219.5166667,0,2567.967484,1,pacific
tuna_purse_seines,330.9,0,2089.986285,0,atlantic
tuna_purse_seines,21.91666667,0,236.7019873,1,atlantic
tuna_purse_seines,18.93333333,0,302.5681567,0,pacific
tuna_purse_seines,207.4833333,0,203.6273997,0,atlantic
tuna_purse_seines,48.03333333,0,701.4612041,1,pacific
tuna_purse_seines,59.65,0,1026.465502,1,pacific
tuna_purse_seines,25.65,0,435.9659225,1,indian
tuna_purse_seines,12.78333333,0,67.87369061,0,indian
tuna_purse_seines,24.61666667,0,93.45587273,0,pacific
tuna_purse_seines,35.08333333,0,13.82585915,1,pacific
tuna_purse_seines,17.65,0,267.0992805,0,pacific
tuna_purse_seines,193.75,0,129.1439558,1,atlantic
tuna_purse_seines,19.96666667,0,370.5699343,1,pacific
tuna_purse_seines,365.7833333,0,704.1898689,0,pacific
tuna_purse_seines,70.63333333,0,890.4597187,1,pacific
tuna_purse_seines,45.03333333,0,57.16650723,1,pacific
tuna_purse_seines,40.83333333,0,424.838064,1,pacific
tuna_purse_seines,73.18333333,0,1503.79206,1,pacific
tuna_purse_seines,57.3,0,125.1847672,1,pacific
tuna_purse_seines,25.78333333,0,518.1657483,1,pacific
tuna_purse_seines,22.91666667,0,121.5875363,1,atlantic
tuna_purse_seines,1033.983333,0,655.9901255,1,pacific
tuna_purse_seines,83.51666667,0,308.3430476,1,pacific
tuna_purse_seines,23.93333333,0,438.6561086,1,pacific
tuna_purse_seines,28.56666667,0,572.9682761,0,pacific
tuna_purse_seines,50.18333333,0,826.1320201,1,pacific
tuna_purse_seines,13.11666667,0,21.36779845,1,pacific
tuna_purse_seines,73.75,0,276.1737125,0,pacific
tuna_purse_seines,16.76666667,0,222.4105322,1,pacific
tuna_purse_seines,17.46666667,0,86.17178199,0,pacific
tuna_purse_seines,436.4833333,0,1143.661611,1,pacific
tuna_purse_seines,28.78333333,0,195.6594825,1,pacific
tuna_purse_seines,121.0166667,0,2635.139887,1,indian
tuna_purse_seines,16.8,0,307.3260453,0,pacific
tuna_purse_seines,74,0,1013.426543,0,pacific
tuna_purse_seines,131.7333333,0,1654.85835,1,pacific
tuna_purse_seines,15.18333333,0,258.7565804,0,pacific
tuna_purse_seines,14.23333333,0,234.5419555,0,pacific
tuna_purse_seines,31.16666667,0,161.8282041,1,pacific
tuna_purse_seines,45,0,884.329278,1,atlantic
tuna_purse_seines,372.9333333,0,113.2691554,1,atlantic
tuna_purse_seines,37.35,0,113.8657223,0,pacific
tuna_purse_seines,582.35,0,216.6844008,1,pacific
tuna_purse_seines,14.25,0,339.6969973,1,pacific
tuna_purse_seines,13.26666667,0,146.2578609,0,atlantic
tuna_purse_seines,206.8833333,0,787.9110629,0,atlantic
tuna_purse_seines,51.95,0,832.1120237,1,pacific
tuna_purse_seines,83.45,0,559.9362275,1,pacific
tuna_purse_seines,15.7,0,11.55717818,1,pacific
tuna_purse_seines,15.16666667,0,248.5102559,1,atlantic
tuna_purse_seines,20.66666667,0,41.85937924,1,pacific
tuna_purse_seines,375.05,0,64.12114438,0,pacific
tuna_purse_seines,357.0666667,0,1762.775685,0,pacific
tuna_purse_seines,34.33333333,0,33.93277661,0,pacific
tuna_purse_seines,146.15,0,327.1723886,1,atlantic
tuna_purse_seines,457.85,0,4676.577005,0,pacific
tuna_purse_seines,16.03333333,0,16.02752571,1,pacific
tuna_purse_seines,44.86666667,0,428.026744,1,pacific
tuna_purse_seines,59.81666667,0,462.8269664,0,pacific
tuna_purse_seines,32.63333333,0,509.9965901,0,pacific
tuna_purse_seines,35.38333333,0,699.6978957,1,pacific
tuna_purse_seines,31.96666667,0,140.7825847,1,pacific
tuna_purse_seines,12.16666667,0,59.38989488,1,pacific
tuna_purse_seines,15.18333333,0,153.8713967,1,atlantic
tuna_purse_seines,69.88333333,0,186.780886,1,atlantic
tuna_purse_seines,300.6333333,0,3288.979695,0,pacific
tuna_purse_seines,12.33333333,0,129.5532799,0,pacific
tuna_purse_seines,395.3,0,1021.822468,1,pacific
tuna_purse_seines,20.93333333,0,465.0570746,1,pacific
tuna_purse_seines,12.56666667,0,149.4633558,1,pacific
tuna_purse_seines,40.53333333,0,479.5993192,1,pacific
tuna_purse_seines,348.6,0,1474.621134,1,pacific
tuna_purse_seines,94.45,1,1447.496336,1,atlantic
tuna_purse_seines,13.36666667,0,227.3724388,0,pacific
tuna_purse_seines,59.7,0,551.7936356,0,pacific
tuna_purse_seines,55.83333333,0,120.8878953,1,pacific
tuna_purse_seines,79.48333333,0,724.321086,0,atlantic
tuna_purse_seines,173.1666667,0,451.019026,0,indian
tuna_purse_seines,15.88333333,0,129.9411677,1,atlantic
tuna_purse_seines,196.5166667,0,439.159656,1,atlantic
tuna_purse_seines,33.9,0,674.4443854,1,pacific
tuna_purse_seines,32.58333333,0,95.48887739,0,indian
tuna_purse_seines,180.8666667,0,248.4170713,1,atlantic
tuna_purse_seines,12.26666667,0,316.8988988,1,pacific
tuna_purse_seines,81.56666667,0,400.4945247,1,pacific
tuna_purse_seines,274.2,0,1068.675132,1,atlantic
tuna_purse_seines,66.01666667,0,700.6108252,0,indian
tuna_purse_seines,17.31666667,0,206.4963394,1,atlantic
tuna_purse_seines,60.7,0,102.9695445,1,pacific
tuna_purse_seines,15.91666667,0,62.56807976,1,pacific
tuna_purse_seines,39.13333333,0,340.851859,1,pacific
tuna_purse_seines,729.75,0,1119.137112,0,atlantic
tuna_purse_seines,49.3,0,67.41000324,1,indian
tuna_purse_seines,40.91666667,0,742.7430797,0,pacific
tuna_purse_seines,26.06666667,0,96.87643986,1,pacific
tuna_purse_seines,27.73333333,0,292.0841917,0,pacific
tuna_purse_seines,30.81666667,0,427.0657623,0,pacific
tuna_purse_seines,813.2166667,0,3682.069513,0,pacific
tuna_purse_seines,14.33333333,0,162.1079918,1,atlantic
tuna_purse_seines,57.26666667,0,913.473916,0,atlantic
tuna_purse_seines,38.28333333,0,69.40424829,1,pacific
tuna_purse_seines,18.48333333,0,54.59983896,1,pacific
tuna_purse_seines,14.35,0,263.3349532,1,atlantic
tuna_purse_seines,134.5833333,0,1302.111357,0,atlantic
tuna_purse_seines,15.48333333,0,344.4660798,0,atlantic
tuna_purse_seines,74.21666667,0,303.2414206,0,atlantic
tuna_purse_seines,70.46666667,0,106.1788156,0,pacific
tuna_purse_seines,341.1333333,0,876.6350914,1,pacific
tuna_purse_seines,252.0666667,0,462.4603588,0,pacific
tuna_purse_seines,18.56666667,0,294.3737207,0,pacific
tuna_purse_seines,177.8333333,0,300.3816502,0,indian
tuna_purse_seines,15.53333333,0,49.56354348,1,atlantic
tuna_purse_seines,471.4666667,0,1760.473262,0,atlantic
tuna_purse_seines,15.7,0,33.60037803,1,pacific
tuna_purse_seines,1076.6,0,401.3865669,1,pacific
tuna_purse_seines,118.9166667,0,359.7510973,1,atlantic
tuna_purse_seines,197.7166667,0,428.6818992,1,pacific
tuna_purse_seines,50.6,0,279.5711609,1,pacific
tuna_purse_seines,69.2,0,1433.104897,0,pacific
tuna_purse_seines,40.53333333,0,57.61349559,0,pacific
tuna_purse_seines,14.58333333,0,74.62721871,1,pacific
tuna_purse_seines,14.88333333,0,40.33780031,1,pacific
tuna_purse_seines,12.23333333,0,6.766077766,0,pacific
tuna_purse_seines,421.1,0,1149.877722,0,atlantic
tuna_purse_seines,12.13333333,0,322.9260775,0,atlantic
tuna_purse_seines,41.5,0,681.8991019,1,atlantic
tuna_purse_seines,20.75,0,373.6909114,0,pacific
tuna_purse_seines,43.46666667,0,258.6441,0,pacific
tuna_purse_seines,72.01666667,0,25.8921693,1,pacific
tuna_purse_seines,38.03333333,0,476.4867698,1,atlantic
tuna_purse_seines,58.06666667,0,273.6251051,1,pacific
tuna_purse_seines,15.38333333,0,349.2212111,0,pacific
tuna_purse_seines,18.85,0,64.60101547,1,pacific
tuna_purse_seines,18.51666667,0,308.0654065,0,pacific
tuna_purse_seines,56.5,0,825.9640132,1,atlantic
tuna_purse_seines,29.91666667,0,549.426947,1,atlantic
tuna_purse_seines,470.9833333,0,557.1152345,1,indian
tuna_purse_seines,13.56666667,0,326.3046584,1,pacific
tuna_purse_seines,12.43333333,0,199.6877916,1,atlantic
tuna_purse_seines,20.43333333,0,30.25244296,1,pacific
tuna_purse_seines,153.05,0,389.904508,1,pacific
tuna_purse_seines,769.6333333,0,117.8201372,0,pacific
tuna_purse_seines,57.58333333,0,672.6023403,0,indian
tuna_purse_seines,56.51666667,0,613.9324614,0,atlantic
tuna_purse_seines,908.05,0,353.4469817,1,indian
tuna_purse_seines,195.2333333,0,737.318758,1,pacific
tuna_purse_seines,18.78333333,0,49.45487515,1,pacific
tuna_purse_seines,703.4666667,0,2047.689456,0,pacific
tuna_purse_seines,14.23333333,0,77.66635602,1,atlantic
tuna_purse_seines,104.45,0,1345.799355,1,atlantic
tuna_purse_seines,153.45,0,2721.39627,0,pacific
tuna_purse_seines,27.23333333,0,157.5331879,1,pacific
tuna_purse_seines,300.9166667,0,248.8920889,0,atlantic
tuna_purse_seines,179.65,0,116.1823899,0,atlantic
tuna_purse_seines,26.56666667,0,35.69551737,1,pacific
tuna_purse_seines,124.9833333,0,108.1537783,1,atlantic
tuna_purse_seines,29.3,0,451.2041094,0,pacific
tuna_purse_seines,89.15,0,783.5955199,1,pacific
tuna_purse_seines,208.7666667,0,599.7838685,1,pacific
tuna_purse_seines,12.53333333,0,194.9318807,0,atlantic
tuna_purse_seines,134.7833333,0,398.169954,1,indian
tuna_purse_seines,57.06666667,0,92.2966178,0,pacific
tuna_purse_seines,155.1833333,0,1212.216055,0,atlantic
tuna_purse_seines,26.73333333,0,105.0802297,1,pacific
tuna_purse_seines,68.05,0,32.51487971,0,atlantic
tuna_purse_seines,13.46666667,0,90.45126032,1,pacific
tuna_purse_seines,231.9333333,0,444.1656428,1,atlantic
tuna_purse_seines,13.21666667,0,22.04704504,1,indian
tuna_purse_seines,720.5833333,0,270.3926535,1,pacific
tuna_purse_seines,13.53333333,0,128.5935218,1,indian
tuna_purse_seines,46.6,0,316.840879,1,pacific
tuna_purse_seines,52.65,0,113.4723705,1,pacific
tuna_purse_seines,113.9166667,0,2410.266508,1,pacific
tuna_purse_seines,72.95,0,1746.600455,1,pacific
tuna_purse_seines,355.5666667,0,956.7596128,1,pacific
tuna_purse_seines,65,0,496.5675055,1,pacific
tuna_purse_seines,368.9333333,0,822.528413,1,indian
tuna_purse_seines,13.96666667,0,66.92755121,1,pacific
tuna_purse_seines,358.1333333,0,557.9308432,1,pacific
tuna_purse_seines,48.3,0,60.94560119,0,pacific
tuna_purse_seines,12.73333333,0,11.42167837,1,atlantic
tuna_purse_seines,27.31666667,0,105.5476041,1,atlantic
tuna_purse_seines,55.51666667,0,1094.489312,0,atlantic
tuna_purse_seines,19.35,0,30.02215105,1,pacific
tuna_purse_seines,18.85,0,30.21836078,0,pacific
tuna_purse_seines,12.31666667,0,57.25156557,1,pacific
tuna_purse_seines,127.3666667,0,1772.015653,0,pacific
tuna_purse_seines,20.4,0,37.04411626,1,pacific
tuna_purse_seines,880.15,0,1137.73083,1,atlantic
tuna_purse_seines,29.5,0,64.536776,1,pacific
tuna_purse_seines,13.1,0,312.9711521,1,pacific
tuna_purse_seines,72.55,0,956.0996463,1,pacific
tuna_purse_seines,1006.133333,0,204.0029491,0,pacific
tuna_purse_seines,12.15,0,196.6249321,1,atlantic
tuna_purse_seines,14.26666667,0,280.7586013,0,pacific
tuna_purse_seines,26.75,0,572.7842078,1,pacific
tuna_purse_seines,21.21666667,0,348.5546018,0,pacific
tuna_purse_seines,14.88333333,0,213.7264717,0,atlantic
tuna_purse_seines,200.7333333,0,732.6087552,1,atlantic
tuna_purse_seines,13.06666667,0,103.0661925,1,pacific
tuna_purse_seines,13.05,0,1.072209427,1,pacific
tuna_purse_seines,13.66666667,0,84.814781,1,indian
tuna_purse_seines,106.65,0,496.6545842,1,pacific
tuna_purse_seines,29.06666667,0,112.068019,0,pacific
tuna_purse_seines,181.55,0,785.7997307,1,pacific
tuna_purse_seines,91.41666667,0,57.95740575,1,pacific
tuna_purse_seines,51.23333333,0,799.3463678,0,atlantic
tuna_purse_seines,30.8,0,541.035026,1,atlantic
tuna_purse_seines,84.13333333,0,821.6748969,0,atlantic
tuna_purse_seines,355.85,0,1840.963429,1,indian
tuna_purse_seines,61.58333333,0,46.71920695,1,pacific
tuna_purse_seines,110.35,0,679.5210815,1,pacific
tuna_purse_seines,19.75,0,386.0643441,0,pacific
tuna_purse_seines,87.93333333,0,1030.129465,0,atlantic
tuna_purse_seines,13.2,0,73.6376359,0,atlantic
tuna_purse_seines,63.65,0,570.8057054,0,pacific
tuna_purse_seines,280.15,0,415.7513455,0,pacific
tuna_purse_seines,553.4333333,0,1159.315356,0,atlantic
tuna_purse_seines,29.13333333,0,628.710244,0,atlantic
tuna_purse_seines,769.2166667,0,409.6433729,1,indian
tuna_purse_seines,35.43333333,0,93.10791063,0,pacific
tuna_purse_seines,18.35,0,56.78164359,1,pacific
tuna_purse_seines,54.6,0,14.98085697,0,atlantic
tuna_purse_seines,21.83333333,0,90.62817187,0,pacific
tuna_purse_seines,13.96666667,0,356.2559099,0,pacific
tuna_purse_seines,59.65,0,631.2470681,0,pacific
tuna_purse_seines,126.9166667,0,1738.251944,1,indian
tuna_purse_seines,175.8833333,0,2184.453627,1,pacific
tuna_purse_seines,15.08333333,0,359.2800881,0,atlantic
tuna_purse_seines,25.18333333,0,78.02462991,1,atlantic
tuna_purse_seines,15.46666667,0,85.47227605,0,pacific
tuna_purse_seines,671.7,0,278.9058249,1,pacific
tuna_purse_seines,23.16666667,0,56.83218887,1,pacific
tuna_purse_seines,74.96666667,0,575.8954917,0,atlantic
tuna_purse_seines,17.31666667,0,55.77499858,0,pacific
tuna_purse_seines,268.3166667,0,28.64306756,1,atlantic
tuna_purse_seines,313.3166667,0,1170.324746,1,atlantic
tuna_purse_seines,231.3666667,0,3270.213066,0,pacific
tuna_purse_seines,20.33333333,0,142.8088204,0,pacific
tuna_purse_seines,401.0666667,0,714.736812,1,atlantic
tuna_purse_seines,14.76666667,0,17.08857942,0,atlantic
tuna_purse_seines,121.5666667,0,1538.507712,1,atlantic
tuna_purse_seines,114.9166667,0,382.2678184,0,pacific
tuna_purse_seines,64.61666667,0,52.88119973,0,atlantic
tuna_purse_seines,33.21666667,0,19.88799785,1,pacific
tuna_purse_seines,270.8333333,0,1130.762683,0,pacific
tuna_purse_seines,109.6666667,0,462.8035205,1,indian
tuna_purse_seines,14.96666667,0,108.6774996,0,atlantic
tuna_purse_seines,71.61666667,0,1096.196626,0,atlantic
tuna_purse_seines,122.7333333,0,1427.503732,0,atlantic
tuna_purse_seines,32.06666667,0,305.0709576,0,atlantic
tuna_purse_seines,19.38333333,0,364.2990101,0,pacific
tuna_purse_seines,17.2,0,25.69112877,1,pacific
tuna_purse_seines,42.43333333,0,399.5820519,1,pacific
tuna_purse_seines,293.9833333,0,988.2670349,0,pacific
tuna_purse_seines,93.51666667,1,2106.119883,1,atlantic
tuna_purse_seines,495.0166667,1,136.2981608,1,atlantic
tuna_purse_seines,32.51666667,0,87.52476209,1,pacific
tuna_purse_seines,12.66666667,0,276.3609142,0,pacific
tuna_purse_seines,17.28333333,0,240.1994922,1,atlantic
tuna_purse_seines,14.31666667,0,23.48729004,0,pacific
tuna_purse_seines,18.06666667,0,327.2193804,1,atlantic
tuna_purse_seines,39.8,0,121.2198682,1,pacific
tuna_purse_seines,1227.966667,0,729.7418365,1,pacific
tuna_purse_seines,12.61666667,0,218.4689003,0,pacific
tuna_purse_seines,154.1166667,0,556.9883684,0,atlantic
tuna_purse_seines,106.35,0,354.3211027,1,atlantic
tuna_purse_seines,20.08333333,0,92.45547985,1,pacific
tuna_purse_seines,16.18333333,0,17.39108455,0,pacific
tuna_purse_seines,607.4166667,0,5212.650065,0,pacific
tuna_purse_seines,160.4666667,0,1395.906324,0,pacific
tuna_purse_seines,19.21666667,0,256.4095942,0,atlantic
tuna_purse_seines,37.96666667,0,138.5214237,0,atlantic
tuna_purse_seines,271.0166667,0,849.2149028,0,atlantic
tuna_purse_seines,27.78333333,0,399.7275559,0,atlantic
tuna_purse_seines,58,0,48.34923051,1,pacific
tuna_purse_seines,342,0,1118.859978,1,indian
tuna_purse_seines,14.03333333,0,203.1140965,1,pacific
tuna_purse_seines,15.61666667,0,165.9687488,0,pacific
tuna_purse_seines,27.08333333,0,125.4282311,1,atlantic
tuna_purse_seines,17.81666667,0,41.80320096,1,atlantic
tuna_purse_seines,12.55,0,167.0260085,0,atlantic
tuna_purse_seines,12.33333333,0,47.23342681,1,atlantic
tuna_purse_seines,35.18333333,0,96.44959438,1,pacific
tuna_purse_seines,73.08333333,0,1401.410623,1,pacific
tuna_purse_seines,433.4833333,0,235.4996144,1,indian
tuna_purse_seines,23.4,0,256.2233253,0,atlantic
tuna_purse_seines,208.5666667,0,662.2482339,0,pacific
tuna_purse_seines,661.9833333,0,1575.844577,1,pacific
tuna_purse_seines,16.6,0,36.03674701,1,pacific
tuna_purse_seines,305.15,0,1958.216175,1,atlantic
tuna_purse_seines,13.2,0,251.1086766,1,pacific
tuna_purse_seines,52.91666667,0,425.0396516,0,atlantic
tuna_purse_seines,21.73333333,0,67.86710538,1,pacific
tuna_purse_seines,48.6,0,323.6930676,0,atlantic
tuna_purse_seines,15.65,0,263.4111086,0,pacific
tuna_purse_seines,15.31666667,0,36.85219043,0,pacific
tuna_purse_seines,20.88333333,0,27.42013989,0,pacific
tuna_purse_seines,352.35,0,202.247098,0,atlantic
tuna_purse_seines,69.08333333,0,327.2528467,1,pacific
tuna_purse_seines,430.1833333,0,311.4314173,1,atlantic
tuna_purse_seines,48.61666667,0,1589.987685,1,pacific
tuna_purse_seines,37.18333333,0,512.843282,0,atlantic
tuna_purse_seines,24.11666667,0,540.9312589,1,pacific
tuna_purse_seines,93.98333333,0,865.760948,1,pacific
