,oceans_list
39653,Atlantic
39654,Atlantic
39655,Atlantic
39656,Atlantic
39657,Atlantic
39658,Indian
39659,Pacific
39660,Pacific
39661,False
39662,Indian
39663,Pacific
39664,False
39665,Indian
39666,Indian
39667,Atlantic
39668,Atlantic
39669,Pacific
39670,Indian
39671,Indian
39672,Atlantic
39673,Indian
39674,Indian
39675,Atlantic
39676,Indian
39677,Pacific
39678,Atlantic
39679,Indian
39680,Pacific
39681,Atlantic
39682,Atlantic
39683,Indian
39684,Indian
39685,Indian
39686,False
39687,False
39688,Pacific
39689,False
39690,Indian
39691,Indian
39692,Indian
39693,False
39694,Pacific
39695,Pacific
39696,False
39697,False
39698,Pacific
39699,Pacific
39700,Pacific
39701,Pacific
39702,False
39703,Pacific
39704,False
39705,False
39706,False
39707,False
39708,False
39709,False
39710,False
39711,Pacific
39712,Indian
39713,Indian
39714,Indian
39715,Indian
39716,Indian
39717,Pacific
39718,False
39719,False
39720,Indian
39721,Pacific
39722,Indian
39723,Atlantic
39724,False
39725,Pacific
39726,Indian
39727,Indian
39728,Indian
39729,Indian
39730,Indian
39731,Indian
39732,Atlantic
39733,Atlantic
39734,Atlantic
39735,Atlantic
39736,Indian
39737,Indian
39738,Indian
39739,Atlantic
39740,Atlantic
39741,Atlantic
39742,Atlantic
39743,Atlantic
39744,Atlantic
39745,Atlantic
39746,Indian
39747,Indian
39748,Indian
39749,Indian
39750,Indian
39751,Indian
39752,Pacific
39753,Indian
39754,Atlantic
39755,Atlantic
39756,Indian
39757,Indian
39758,Indian
39759,Indian
39760,Indian
39761,Indian
39762,Indian
39763,Indian
39764,Indian
39765,Indian
39766,Indian
39767,Indian
39768,Indian
39769,Indian
39770,Indian
39771,Indian
39772,Indian
39773,Indian
39774,Indian
39775,Indian
39776,Indian
39777,Indian
39778,Indian
39779,Indian
39780,Indian
39781,Indian
39782,Indian
39783,Indian
39784,Indian
39785,Indian
39786,Indian
39787,Indian
39788,Indian
39789,Indian
39790,Indian
39791,Indian
39792,Indian
39793,Indian
39794,Indian
39795,Indian
39796,Pacific
39797,Pacific
39798,Pacific
39799,False
39800,Pacific
39801,False
39802,Pacific
39803,Pacific
39804,Pacific
39805,False
39806,Atlantic
39807,False
39808,Pacific
39809,Pacific
39810,Pacific
39811,Pacific
39812,Pacific
39813,Pacific
39814,Pacific
39815,Pacific
39816,Pacific
39817,Pacific
39818,Pacific
39819,Pacific
39820,Pacific
39821,Pacific
39822,Pacific
39823,Pacific
39824,Pacific
39825,Pacific
39826,Pacific
39827,Pacific
39828,Pacific
39829,Pacific
39830,Pacific
39831,Pacific
39832,False
39833,False
39834,Pacific
39835,False
39836,Pacific
39837,Atlantic
39838,False
39839,Atlantic
39840,Atlantic
39841,Atlantic
39842,Pacific
39843,Pacific
39844,Pacific
39845,False
39846,Indian
39847,False
39848,Pacific
39849,Pacific
39850,Pacific
39851,Pacific
39852,Pacific
39853,Pacific
39854,False
39855,Pacific
39856,Indian
39857,Pacific
39858,Pacific
39859,Pacific
39860,Atlantic
39861,False
39862,False
39863,Pacific
39864,Pacific
39865,Pacific
39866,False
39867,False
39868,Pacific
39869,False
39870,False
39871,False
39872,False
39873,False
39874,False
39875,False
39876,False
39877,False
39878,False
39879,False
39880,False
39881,False
39882,False
39883,False
39884,False
39885,False
39886,False
39887,Pacific
39888,Pacific
39889,False
39890,Pacific
39891,False
39892,Pacific
39893,False
39894,False
39895,Pacific
39896,False
39897,False
39898,Indian
39899,Indian
39900,Indian
39901,Indian
39902,Indian
39903,Indian
39904,Indian
39905,False
39906,Indian
39907,False
39908,False
39909,Pacific
39910,False
39911,Pacific
39912,Pacific
39913,Pacific
39914,Pacific
39915,Pacific
39916,Pacific
39917,Pacific
39918,Pacific
39919,Pacific
39920,Pacific
39921,Pacific
39922,Pacific
39923,Pacific
39924,Pacific
39925,Pacific
39926,Pacific
39927,Pacific
39928,Pacific
39929,Pacific
39930,False
39931,Pacific
39932,Pacific
39933,Pacific
39934,Pacific
39935,Pacific
39936,Pacific
39937,Pacific
39938,Atlantic
39939,Atlantic
39940,Atlantic
39941,Atlantic
39942,Atlantic
39943,Atlantic
39944,Atlantic
39945,Indian
39946,Indian
39947,Indian
39948,Indian
39949,Indian
39950,Indian
39951,Indian
39952,Indian
39953,Indian
39954,Indian
39955,Indian
39956,Indian
39957,Indian
39958,Indian
39959,Indian
39960,Atlantic
39961,Indian
39962,Indian
39963,Indian
39964,Indian
39965,Indian
39966,Indian
39967,Indian
39968,Atlantic
39969,Atlantic
39970,Pacific
39971,Pacific
39972,Pacific
39973,Pacific
39974,Pacific
39975,Pacific
39976,Pacific
39977,Pacific
39978,Atlantic
39979,False
39980,Pacific
39981,Indian
39982,Indian
39983,Indian
39984,Indian
39985,Indian
39986,Indian
39987,Indian
39988,Indian
39989,Indian
39990,Indian
39991,Indian
39992,Indian
39993,Indian
39994,Indian
39995,Pacific
39996,Pacific
39997,Pacific
39998,Pacific
39999,Pacific
40000,Pacific
40001,Indian
40002,Indian
40003,Indian
40004,Indian
40005,Atlantic
40006,False
40007,Pacific
40008,Pacific
40009,Atlantic
40010,Atlantic
40011,Atlantic
40012,Atlantic
40013,Atlantic
40014,Atlantic
40015,Pacific
40016,Pacific
40017,Atlantic
40018,Indian
40019,Atlantic
40020,Indian
40021,Atlantic
40022,Atlantic
40023,Atlantic
40024,Atlantic
40025,Pacific
40026,Pacific
40027,Pacific
40028,Pacific
40029,Atlantic
40030,Atlantic
40031,Atlantic
40032,Pacific
40033,Pacific
40034,Pacific
40035,Pacific
40036,Pacific
40037,Pacific
40038,Pacific
40039,Pacific
40040,Pacific
40041,Pacific
40042,Atlantic
40043,Pacific
40044,Atlantic
40045,Atlantic
40046,Atlantic
40047,Atlantic
40048,Pacific
40049,Atlantic
40050,Atlantic
40051,Pacific
40052,Pacific
40053,Pacific
40054,Pacific
40055,Atlantic
40056,Atlantic
40057,Pacific
40058,Pacific
40059,Pacific
40060,Pacific
40061,Pacific
40062,Pacific
40063,Pacific
40064,Pacific
40065,Pacific
40066,Atlantic
40067,Pacific
40068,Pacific
40069,Pacific
40070,Pacific
40071,Pacific
40072,Atlantic
40073,Atlantic
40074,Pacific
40075,Pacific
40076,Pacific
40077,Indian
40078,Indian
40079,Indian
40080,Indian
40081,Atlantic
40082,Atlantic
40083,Atlantic
40084,Atlantic
40085,Atlantic
40086,Atlantic
40087,Atlantic
40088,Atlantic
40089,Atlantic
40090,Atlantic
40091,Atlantic
40092,Pacific
40093,Pacific
40094,Pacific
40095,Pacific
40096,Pacific
40097,Pacific
40098,Pacific
40099,Pacific
40100,Pacific
40101,Pacific
40102,Pacific
40103,Pacific
40104,Pacific
40105,Pacific
40106,Pacific
40107,Pacific
40108,Pacific
40109,Pacific
40110,Pacific
40111,Pacific
40112,Pacific
40113,Pacific
40114,Pacific
40115,Pacific
40116,Pacific
40117,Pacific
40118,Pacific
40119,Pacific
40120,Pacific
40121,Pacific
40122,Pacific
40123,Pacific
40124,Pacific
40125,Pacific
40126,Pacific
40127,Pacific
40128,Pacific
40129,Pacific
40130,Pacific
40131,Pacific
40132,Pacific
40133,Pacific
40134,Pacific
40135,Pacific
40136,Pacific
40137,Pacific
40138,Pacific
40139,Pacific
40140,Pacific
40141,Pacific
40142,Pacific
40143,Pacific
40144,Pacific
40145,Pacific
40146,Pacific
40147,Pacific
40148,Pacific
40149,Pacific
40150,Pacific
40151,Pacific
40152,Pacific
40153,Pacific
40154,Pacific
40155,Pacific
40156,Pacific
40157,Pacific
40158,Pacific
40159,Pacific
40160,Pacific
40161,Pacific
40162,Pacific
40163,Atlantic
40164,Atlantic
40165,Atlantic
40166,Atlantic
40167,Pacific
40168,Atlantic
40169,Atlantic
40170,Pacific
40171,Pacific
40172,False
40173,Atlantic
40174,Pacific
40175,Pacific
40176,Pacific
40177,Pacific
40178,Pacific
40179,Pacific
40180,False
40181,False
40182,Indian
40183,Pacific
40184,False
40185,False
40186,False
40187,Pacific
40188,Indian
40189,Indian
40190,Indian
40191,Pacific
40192,False
40193,False
40194,False
40195,False
40196,False
40197,False
40198,False
40199,False
40200,False
40201,False
40202,False
40203,False
40204,False
40205,False
40206,False
40207,False
40208,Pacific
40209,Indian
40210,Indian
40211,Indian
40212,Indian
40213,Indian
40214,Indian
40215,Indian
40216,Indian
40217,Indian
40218,Pacific
40219,Pacific
40220,False
40221,False
40222,False
40223,Indian
40224,False
40225,False
40226,False
40227,False
40228,False
40229,False
40230,False
40231,Pacific
40232,Pacific
40233,Pacific
40234,Pacific
40235,Pacific
40236,Pacific
40237,Pacific
40238,False
40239,False
40240,False
40241,Atlantic
40242,Atlantic
40243,Atlantic
40244,Atlantic
40245,Atlantic
40246,Atlantic
40247,Atlantic
40248,Atlantic
40249,False
40250,False
40251,False
40252,False
40253,Pacific
40254,Pacific
40255,Indian
40256,Indian
40257,Indian
40258,Indian
40259,Indian
40260,Indian
40261,Atlantic
40262,Pacific
40263,Pacific
40264,False
40265,False
40266,False
40267,Pacific
40268,Pacific
40269,Pacific
40270,Pacific
40271,Pacific
40272,Pacific
40273,Pacific
40274,Pacific
40275,Pacific
40276,Pacific
40277,Pacific
40278,Pacific
40279,Pacific
40280,Pacific
40281,Pacific
40282,Pacific
40283,Pacific
40284,False
40285,Pacific
40286,Pacific
40287,Pacific
40288,False
40289,Pacific
40290,False
40291,False
40292,Pacific
40293,Pacific
40294,Pacific
40295,Pacific
40296,Pacific
40297,Pacific
40298,Indian
40299,Indian
40300,Indian
40301,Indian
40302,Indian
40303,Indian
40304,False
40305,False
40306,False
40307,Pacific
40308,Pacific
40309,False
40310,False
40311,False
40312,False
40313,Pacific
40314,Pacific
40315,False
40316,False
40317,False
40318,Atlantic
40319,False
40320,False
40321,False
40322,False
40323,False
40324,Pacific
40325,Indian
40326,Indian
40327,Pacific
40328,Pacific
40329,False
40330,False
40331,False
40332,Indian
40333,Indian
40334,Indian
40335,Indian
40336,Pacific
40337,Indian
40338,Indian
40339,False
40340,False
40341,False
40342,False
40343,False
40344,Pacific
40345,False
40346,False
40347,Pacific
40348,False
40349,Indian
40350,Pacific
40351,False
40352,False
40353,Indian
40354,Indian
40355,Indian
40356,False
40357,Pacific
40358,Indian
40359,Pacific
40360,False
40361,Pacific
40362,Pacific
40363,Pacific
40364,Pacific
40365,Pacific
40366,Pacific
40367,Pacific
40368,Pacific
40369,Pacific
40370,Pacific
40371,Indian
40372,Indian
40373,Indian
40374,Indian
40375,Pacific
40376,Pacific
40377,Indian
40378,Indian
40379,False
40380,False
40381,Pacific
40382,Pacific
40383,False
40384,Pacific
40385,Pacific
40386,Pacific
40387,Pacific
40388,Pacific
40389,Pacific
40390,Pacific
40391,Pacific
40392,Indian
40393,False
40394,False
40395,Pacific
40396,Pacific
40397,Pacific
40398,Pacific
40399,Pacific
40400,Pacific
40401,Indian
40402,Pacific
40403,False
40404,Indian
40405,Indian
40406,False
40407,False
40408,Pacific
40409,Pacific
40410,Pacific
40411,False
40412,Pacific
40413,False
40414,Pacific
40415,Indian
40416,Indian
40417,Indian
40418,Indian
40419,False
40420,Pacific
40421,Pacific
40422,False
40423,Indian
40424,False
40425,False
40426,False
40427,Pacific
40428,False
40429,False
40430,Pacific
40431,Indian
40432,Indian
40433,False
40434,Pacific
40435,Pacific
40436,False
40437,False
40438,Indian
40439,Pacific
40440,False
40441,Pacific
40442,Indian
40443,False
40444,Pacific
40445,Pacific
40446,Pacific
40447,Pacific
40448,Pacific
40449,Pacific
40450,Pacific
40451,Pacific
40452,Pacific
40453,False
40454,Indian
40455,Indian
40456,Pacific
40457,False
40458,Indian
40459,False
40460,Pacific
40461,False
40462,Pacific
40463,False
40464,False
40465,Indian
40466,Pacific
40467,False
40468,Pacific
40469,Indian
40470,Indian
40471,Atlantic
40472,Indian
40473,Indian
40474,Indian
40475,Indian
40476,Atlantic
40477,Indian
40478,Indian
40479,Pacific
40480,Pacific
40481,Pacific
40482,Indian
40483,Pacific
40484,Indian
40485,Indian
40486,Indian
40487,Indian
40488,Indian
40489,Pacific
40490,Indian
40491,Indian
40492,Indian
40493,Indian
40494,Pacific
40495,Atlantic
40496,Atlantic
40497,Atlantic
40498,Pacific
40499,False
40500,False
40501,Indian
40502,Indian
40503,Indian
40504,Indian
40505,Atlantic
40506,Atlantic
40507,Atlantic
40508,Indian
40509,Pacific
40510,False
40511,False
40512,Pacific
40513,Indian
40514,Indian
40515,False
40516,False
40517,Pacific
40518,False
40519,Indian
40520,Indian
40521,Indian
40522,Pacific
40523,Indian
40524,Indian
40525,Atlantic
40526,Indian
40527,Indian
40528,Indian
40529,Indian
40530,False
40531,Indian
40532,Indian
40533,Indian
40534,Indian
40535,Indian
40536,Indian
40537,False
40538,Pacific
40539,Pacific
40540,Indian
40541,False
40542,False
40543,False
40544,False
40545,False
40546,Indian
40547,Indian
40548,Pacific
40549,Pacific
40550,Indian
40551,Indian
40552,Pacific
40553,Pacific
40554,Pacific
40555,Pacific
40556,Pacific
40557,Pacific
40558,False
40559,False
40560,Indian
40561,False
40562,Indian
40563,Indian
40564,Indian
40565,Indian
40566,Indian
40567,False
40568,Indian
40569,Indian
40570,Pacific
40571,False
40572,False
40573,False
40574,False
40575,False
40576,False
40577,Indian
40578,Indian
40579,Indian
40580,Pacific
40581,Indian
40582,Atlantic
40583,Pacific
40584,Pacific
40585,Atlantic
40586,Atlantic
40587,Pacific
40588,Pacific
40589,Pacific
40590,Indian
40591,Pacific
40592,Indian
40593,Indian
40594,Indian
40595,Indian
40596,Pacific
40597,Atlantic
40598,Atlantic
40599,Atlantic
40600,Atlantic
40601,Atlantic
40602,Indian
40603,Pacific
40604,Pacific
40605,Pacific
40606,Indian
40607,Indian
40608,Indian
40609,Indian
40610,Indian
40611,Indian
40612,Pacific
40613,Pacific
40614,Pacific
40615,Indian
40616,Pacific
40617,Pacific
40618,Atlantic
40619,Pacific
40620,Indian
40621,Indian
40622,Indian
40623,Indian
40624,Indian
40625,Indian
40626,Indian
40627,Indian
40628,Indian
40629,Indian
40630,Indian
40631,Indian
40632,Indian
40633,Indian
40634,Indian
40635,Indian
40636,Indian
40637,Indian
40638,Indian
40639,Indian
40640,Indian
40641,Indian
40642,Indian
40643,Indian
40644,Indian
40645,Indian
40646,Indian
40647,Indian
40648,Indian
40649,Indian
40650,Indian
40651,Indian
40652,Indian
40653,Indian
40654,Indian
40655,Indian
40656,Indian
40657,Indian
40658,Indian
40659,Indian
40660,Indian
40661,Indian
40662,Pacific
40663,Pacific
40664,Pacific
40665,Pacific
40666,False
40667,False
40668,Pacific
40669,Pacific
40670,Atlantic
40671,Pacific
40672,Pacific
40673,Pacific
40674,Pacific
40675,Pacific
40676,Pacific
40677,Pacific
40678,Pacific
40679,Atlantic
40680,Pacific
40681,Pacific
40682,Atlantic
40683,Indian
40684,Atlantic
40685,Pacific
40686,Pacific
40687,Pacific
40688,Pacific
40689,Pacific
40690,Pacific
40691,Pacific
40692,Pacific
40693,Pacific
40694,Pacific
40695,Pacific
40696,Pacific
40697,False
40698,Pacific
40699,False
40700,Atlantic
40701,Atlantic
40702,Pacific
40703,Pacific
40704,Pacific
40705,Pacific
40706,False
40707,False
40708,Pacific
40709,Pacific
40710,Pacific
40711,Pacific
40712,Pacific
40713,False
40714,Indian
40715,Pacific
40716,Pacific
40717,Pacific
40718,Pacific
40719,Pacific
40720,Pacific
40721,Pacific
40722,False
40723,Pacific
40724,False
40725,Pacific
40726,Pacific
40727,False
40728,False
40729,False
40730,False
40731,False
40732,False
40733,False
40734,False
40735,False
40736,Pacific
40737,Pacific
40738,False
40739,Pacific
40740,False
40741,Pacific
40742,False
40743,False
40744,False
40745,False
40746,False
40747,False
40748,False
40749,Pacific
40750,Indian
40751,Indian
40752,Indian
40753,Indian
40754,Indian
40755,Indian
40756,Pacific
40757,False
40758,False
40759,False
40760,False
40761,Pacific
40762,Pacific
40763,Pacific
40764,Pacific
40765,Pacific
40766,Pacific
40767,Pacific
40768,False
40769,Pacific
40770,Pacific
40771,Pacific
40772,Pacific
40773,Pacific
40774,Pacific
40775,Pacific
40776,Atlantic
40777,Atlantic
40778,Atlantic
40779,Atlantic
40780,Atlantic
40781,Indian
40782,Indian
40783,Indian
40784,Atlantic
40785,Indian
40786,Atlantic
40787,Indian
40788,Indian
40789,Indian
40790,Indian
40791,Indian
40792,Indian
40793,Indian
40794,Indian
40795,Indian
40796,Indian
40797,Indian
40798,Indian
40799,Indian
40800,Indian
40801,Indian
40802,Indian
40803,Indian
40804,Indian
40805,Indian
40806,Indian
40807,Indian
40808,Indian
40809,Indian
40810,Indian
40811,Indian
40812,Atlantic
40813,Atlantic
40814,Pacific
40815,Pacific
40816,Pacific
40817,Atlantic
40818,Atlantic
40819,Indian
40820,Pacific
40821,Pacific
40822,Indian
40823,Indian
40824,Indian
40825,Indian
40826,Indian
40827,Indian
40828,Indian
40829,Indian
40830,Indian
40831,Pacific
40832,Pacific
40833,Pacific
40834,Indian
40835,Pacific
40836,Pacific
40837,Indian
40838,Indian
40839,Indian
40840,Atlantic
40841,Atlantic
40842,Indian
40843,Pacific
40844,Pacific
40845,Pacific
40846,Atlantic
40847,Atlantic
40848,Atlantic
40849,Atlantic
40850,Atlantic
40851,Pacific
40852,Pacific
40853,Pacific
40854,Pacific
40855,Atlantic
40856,Atlantic
40857,Atlantic
40858,Atlantic
40859,Atlantic
40860,Pacific
40861,Pacific
40862,Atlantic
40863,Atlantic
40864,Pacific
40865,Pacific
40866,Pacific
40867,Pacific
40868,Pacific
40869,Pacific
40870,Pacific
40871,Pacific
40872,Atlantic
40873,Atlantic
40874,Atlantic
40875,Atlantic
40876,Atlantic
40877,Atlantic
40878,Atlantic
40879,Atlantic
40880,Atlantic
40881,Pacific
40882,Atlantic
40883,Indian
40884,Pacific
40885,Atlantic
40886,Pacific
40887,Atlantic
40888,Pacific
40889,Atlantic
40890,Pacific
40891,Pacific
40892,Pacific
40893,Pacific
40894,Atlantic
40895,Indian
40896,Pacific
40897,Pacific
40898,Pacific
40899,Pacific
40900,Pacific
40901,Pacific
40902,Pacific
40903,Pacific
40904,Pacific
40905,Pacific
40906,Pacific
40907,Indian
40908,Indian
40909,Indian
40910,Atlantic
40911,Atlantic
40912,Atlantic
40913,Atlantic
40914,Atlantic
40915,Atlantic
40916,Atlantic
40917,Atlantic
40918,Atlantic
40919,Atlantic
40920,Pacific
40921,Pacific
40922,Pacific
40923,Pacific
40924,Atlantic
40925,Pacific
40926,Pacific
40927,Pacific
40928,Pacific
40929,Pacific
40930,Pacific
40931,Pacific
40932,Pacific
40933,Pacific
40934,Pacific
40935,Pacific
40936,Pacific
40937,Pacific
40938,Pacific
40939,Pacific
40940,Pacific
40941,Pacific
40942,Pacific
40943,Pacific
40944,Pacific
40945,Pacific
40946,Pacific
40947,Pacific
40948,Pacific
40949,Pacific
40950,Pacific
40951,Pacific
40952,Pacific
40953,Pacific
40954,Pacific
40955,Pacific
40956,Pacific
40957,Pacific
40958,Pacific
40959,Pacific
40960,Pacific
40961,Pacific
40962,Pacific
40963,Pacific
40964,Pacific
40965,Pacific
40966,Pacific
40967,Pacific
40968,Pacific
40969,Pacific
40970,Pacific
40971,Pacific
40972,Pacific
40973,Pacific
40974,Pacific
40975,Pacific
40976,Pacific
40977,Pacific
40978,Pacific
40979,Pacific
40980,Pacific
40981,Pacific
40982,Pacific
40983,Pacific
40984,Pacific
40985,Pacific
40986,Pacific
40987,Pacific
40988,Pacific
40989,Pacific
40990,Pacific
40991,Pacific
40992,Pacific
40993,Pacific
40994,Atlantic
40995,Atlantic
40996,Pacific
40997,Pacific
40998,Atlantic
40999,Atlantic
41000,Atlantic
41001,Pacific
41002,False
41003,False
41004,Atlantic
41005,Pacific
41006,Pacific
41007,Pacific
41008,Pacific
41009,Pacific
41010,Pacific
41011,Pacific
41012,Pacific
41013,False
41014,Atlantic
41015,False
41016,Pacific
41017,Pacific
41018,False
41019,Pacific
41020,Indian
41021,Indian
41022,False
41023,False
41024,False
41025,False
41026,False
41027,False
41028,False
41029,False
41030,False
41031,Pacific
41032,False
41033,False
41034,False
41035,False
41036,False
41037,False
41038,Indian
41039,Indian
41040,Indian
41041,Indian
41042,Indian
41043,Indian
41044,Indian
41045,False
41046,Indian
41047,Indian
41048,Indian
41049,False
41050,Indian
41051,Pacific
41052,Indian
41053,Pacific
41054,False
41055,False
41056,False
41057,Pacific
41058,False
41059,False
41060,Pacific
41061,Pacific
41062,Pacific
41063,Pacific
